,lot_area,lot_frontage,overall_qual,overall_cond,exter_qual2,exter_cond2,year_built,year_remod/add,home_age,total_house_sf,porch_sf,gr_liv_area,bsmt_sf,totrms_abvgrd,bedroom_abvgr,baths,date_blt_1945-1979,date_blt_1980-2010,lot_config_Corner,lot_config_CulDSac,lot_config_Inside,lotshape_reg_yn,zone_FV,zone_RL,zone_RM,house_type_1Fam,house_type_Twnhs,neighborhood_Edwards,neighborhood_IDOTRR,neighborhood_NAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_StoneBr,remodel_yn,fireplaces,fireplace_yn,pool_yn,fence_yn,railroad_yn,garage_cars,bsmt_ok_yn,bsmt_usable_yn,bsmt_cond_2,bsmt_qual_2,house_sf_x_overall_qual,overall_qual_x_overall_cond,bsmt_sf_x_cond2,bsmt_sf_x_hgt,saleprice
387,12228,108.0,7,5,4,3,2006,2006,4,3461.0,86,1740,1721.0,8,4,2.0,0,1,1,0,0,True,0,1,0,1,0,0,0,0,0,1,0,0,False,0,False,False,False,False,3.0,True,False,4,5,24227.0,35,6884.0,8605.0,293000
388,10335,78.0,5,6,3,3,1968,1993,42,3182.0,372,1721,1461.0,7,3,2.5,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,True,False,2.0,True,True,3,3,15910.0,30,4383.0,4383.0,180000
389,12328,0.0,6,5,3,3,1976,1976,34,2046.0,0,1034,1012.0,6,3,2.0,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,3.0,True,True,3,3,12276.0,30,3036.0,3036.0,169900
390,8930,68.0,6,5,3,3,1978,1978,32,1902.0,0,1902,0.0,8,4,2.0,1,0,0,0,1,True,0,0,1,0,0,0,0,0,0,0,0,0,False,0,False,False,False,True,2.0,False,False,0,0,11412.0,30,0.0,0.0,112000
391,9672,81.0,6,5,3,3,1984,1985,26,2137.0,0,1097,1040.0,6,3,2.0,0,1,1,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,True,False,2.0,True,True,3,4,12822.0,30,3120.0,4160.0,152000
392,13975,120.0,9,5,4,3,2005,2006,5,3296.0,338,2206,1090.0,10,4,2.5,0,1,1,0,0,False,0,1,0,1,0,0,0,0,0,1,0,0,True,1,True,False,False,False,3.0,True,False,3,4,29664.0,45,3270.0,4360.0,300000
393,7819,94.0,6,5,3,3,1976,1976,34,2146.0,144,1117,1029.0,6,3,2.0,1,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,False,1,True,False,True,False,2.0,True,True,3,3,12876.0,30,3087.0,3087.0,107000
394,11340,60.0,4,6,3,3,1885,1950,125,3067.0,114,2290,777.0,11,4,2.0,0,0,0,0,1,True,0,0,1,0,0,0,0,0,0,0,1,0,True,0,False,False,False,False,2.0,True,False,3,3,12268.0,24,2331.0,2331.0,122500
395,1680,21.0,6,5,3,3,1972,1972,38,1431.0,0,948,483.0,5,2,1.5,1,0,0,0,1,True,0,0,1,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,1.0,True,True,3,3,8586.0,30,1449.0,1449.0,89000
396,6001,65.0,6,5,3,3,1940,1950,70,1519.0,45,919,600.0,5,3,1.0,0,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,True,False,1.0,True,False,3,2,9114.0,30,1800.0,1200.0,95000
397,11700,78.0,6,6,3,3,1968,1968,42,2064.0,252,1152,912.0,7,3,2.5,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,True,2.0,True,False,3,3,12384.0,36,2736.0,2736.0,143450
398,12858,102.0,9,5,5,3,2009,2010,1,3924.0,410,2334,1590.0,10,3,2.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,1,0,0,True,1,True,False,False,False,3.0,True,False,3,5,35316.0,45,4770.0,7950.0,376162
399,9300,73.0,5,5,3,3,1960,1960,50,2532.0,143,1264,1268.0,6,3,2.0,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,False,2,True,False,False,False,2.0,True,True,3,3,12660.0,25,3804.0,3804.0,167500
400,7018,64.0,5,5,3,3,1979,1979,31,2310.0,120,1224,1086.0,6,2,3.0,1,0,0,0,1,True,0,1,0,0,0,0,0,0,0,0,0,0,False,2,True,False,False,False,2.0,True,True,3,4,11550.0,25,3258.0,4344.0,153337
401,6629,54.0,6,6,3,4,1925,1950,85,2041.0,147,1369,672.0,6,3,3.0,0,0,0,0,1,True,0,0,0,1,0,1,0,0,0,0,0,0,True,0,False,False,False,False,1.0,True,False,3,3,12246.0,36,2016.0,2016.0,103600
402,10650,75.0,5,6,3,3,1976,1976,34,1788.0,365,894,894.0,5,3,2.0,1,0,1,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,True,False,1.0,True,False,4,3,8940.0,30,3576.0,2682.0,128200
403,2117,0.0,6,5,4,3,2000,2000,10,2329.0,64,1573,756.0,5,3,2.5,0,1,0,0,1,True,1,0,0,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,13974.0,30,2268.0,3024.0,177500
404,13650,105.0,8,5,4,3,2002,2002,8,3921.0,498,2250,1671.0,7,3,3.5,0,1,1,0,0,True,0,1,0,1,0,0,0,0,0,1,0,0,False,1,True,False,False,False,3.0,True,True,3,4,31368.0,40,5013.0,6684.0,320000
405,8433,42.0,6,5,3,3,2000,2000,10,2308.0,144,1514,794.0,7,3,3.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,13848.0,30,2382.0,3176.0,190000
406,1680,21.0,6,5,3,3,1971,1971,39,1890.0,201,1218,672.0,7,3,1.5,1,0,0,0,1,True,0,0,1,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,0.0,True,False,3,3,11340.0,30,2016.0,2016.0,91500
407,6000,50.0,5,4,3,3,1954,1954,56,2198.0,0,1387,811.0,7,3,2.0,1,0,0,0,1,True,0,0,1,0,0,0,0,0,0,0,1,0,False,0,False,False,False,False,1.0,True,False,3,3,10990.0,20,2433.0,2433.0,93000
408,8500,50.0,4,4,3,2,1920,1950,90,1966.0,280,1317,649.0,6,3,1.0,0,0,0,0,1,True,0,0,0,1,0,0,1,0,0,0,0,0,True,0,False,False,True,False,1.0,True,False,3,3,7864.0,16,1947.0,1947.0,40000
409,6882,60.0,6,7,3,3,1914,2006,96,2039.0,251,1355,684.0,7,3,1.5,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,0,True,0,False,False,False,False,0.0,True,False,3,3,12234.0,42,2052.0,2052.0,127000
410,8712,66.0,4,7,2,2,1896,1950,114,1708.0,265,952,756.0,5,3,1.0,0,0,1,0,0,True,0,0,0,1,0,0,1,0,0,0,0,0,True,0,False,False,False,False,1.0,True,False,3,3,6832.0,28,2268.0,2268.0,50138
411,7917,0.0,6,7,3,4,1976,1976,34,2256.0,430,1113,1143.0,6,3,2.5,1,0,1,0,0,False,0,1,0,1,0,1,0,0,0,0,0,0,False,1,True,False,True,False,1.0,True,False,4,3,13536.0,42,4572.0,3429.0,148000
412,6900,71.0,5,6,3,3,1940,1955,70,1518.0,50,778,740.0,4,2,1.0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,0,True,1,True,False,False,False,1.0,True,True,3,3,7590.0,30,2220.0,2220.0,120500
413,9900,60.0,6,7,3,3,1940,1950,70,2267.0,335,1489,778.0,7,3,2.0,0,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,True,False,1.0,True,False,3,3,13602.0,42,2334.0,2334.0,139500
414,13286,86.0,9,5,5,3,2007,2008,3,3396.0,455,1698,1698.0,8,3,3.0,0,1,0,0,1,False,0,1,0,1,0,1,0,0,0,0,0,0,True,1,True,False,False,False,3.0,True,True,3,5,30564.0,45,5094.0,8490.0,320000
415,12888,107.0,7,8,3,4,1937,1980,73,3272.0,521,2267,1005.0,7,3,2.5,0,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,2,True,False,False,False,2.0,True,True,3,3,22904.0,56,3015.0,3015.0,219000
416,8885,0.0,5,5,3,3,1983,1983,27,1766.0,164,902,864.0,5,2,2.0,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,True,False,2.0,True,False,3,4,8830.0,25,2592.0,3456.0,131000
417,8857,62.0,6,5,4,3,2006,2006,4,2233.0,160,1495,738.0,7,3,2.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,False,3,4,13398.0,30,2214.0,2952.0,171925
418,14137,53.0,5,5,4,3,1996,1997,14,2732.0,78,1384,1348.0,7,3,3.0,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,2.0,True,True,3,4,13660.0,25,4044.0,5392.0,177900
419,6720,53.0,6,7,3,3,1921,1950,89,2021.0,184,1436,585.0,7,3,1.0,0,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,1.0,True,False,3,3,12126.0,42,1755.0,1755.0,141500
420,7500,60.0,6,5,4,3,1998,1999,12,2588.0,168,1636,952.0,7,3,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,3,4,15528.0,30,2856.0,3808.0,191000
421,13072,63.0,6,5,3,3,2004,2004,6,2316.0,100,1158,1158.0,5,3,2.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,True,2.0,True,True,3,4,13896.0,30,3474.0,4632.0,158000
422,10656,67.0,8,5,4,3,2006,2007,4,3284.0,352,1646,1638.0,6,3,2.0,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,3.0,True,False,3,4,26272.0,40,4914.0,6552.0,248900
423,7200,60.0,5,7,3,3,1937,1950,73,2499.0,264,1768,731.0,7,3,2.5,0,0,1,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,True,2,True,False,True,False,1.0,True,True,3,4,12495.0,35,2193.0,2924.0,175000
424,8800,80.0,6,7,3,4,1965,2000,45,2752.0,461,1565,1187.0,7,3,3.0,1,0,0,0,1,True,0,1,0,0,0,0,0,1,0,0,0,0,True,2,True,False,True,True,1.0,True,True,3,3,16512.0,42,3561.0,3561.0,185900
425,10800,60.0,7,7,3,3,1914,1970,96,2648.0,682,1768,880.0,6,2,1.5,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,2,True,False,False,False,2.0,True,True,3,4,18536.0,49,2640.0,3520.0,163000
426,9000,50.0,5,6,2,2,1951,1951,59,2056.0,0,1396,660.0,8,4,2.0,1,0,0,0,1,True,0,0,0,0,0,0,1,0,0,0,0,0,False,0,False,False,False,False,0.0,True,False,3,3,10280.0,30,1980.0,1980.0,115000
427,13014,80.0,6,5,3,3,1978,1978,32,2104.0,168,1096,1008.0,6,3,2.0,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,3,12624.0,30,3024.0,3024.0,157500
428,15896,0.0,7,5,4,3,1999,1999,11,3489.0,298,2312,1177.0,8,4,3.5,0,1,0,1,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,True,3.0,True,True,3,4,24423.0,35,3531.0,4708.0,245000
429,5395,41.0,8,5,4,3,1993,1993,17,2674.0,334,1337,1337.0,5,2,3.0,0,1,0,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,False,1,True,False,False,False,2.0,True,True,3,4,21392.0,40,4011.0,5348.0,180000
430,5105,0.0,7,5,4,3,2004,2004,6,1653.0,120,1102,551.0,4,2,2.5,0,1,0,0,0,False,1,0,0,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,11571.0,35,1653.0,2204.0,148800
431,9473,75.0,8,5,4,3,2002,2002,8,3159.0,422,2031,1128.0,7,3,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,25272.0,40,3384.0,4512.0,237000
432,8400,60.0,2,5,3,3,1920,1950,90,728.0,0,438,290.0,3,1,1.0,0,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,1.0,False,True,2,3,1456.0,10,580.0,870.0,60000
433,12102,64.0,5,5,3,3,1976,1976,34,1489.0,224,1033,456.0,6,3,1.5,1,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,4,4,7445.0,25,1824.0,1824.0,165000
434,10905,41.0,7,5,4,3,2003,2003,7,3456.0,114,2327,1129.0,9,4,2.5,0,1,0,1,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,False,3,4,24192.0,35,3387.0,4516.0,240000
435,9556,0.0,7,5,3,3,1992,1993,18,2355.0,42,1187,1168.0,6,3,2.0,0,1,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,2.0,True,False,3,4,16485.0,35,3504.0,4672.0,160000
436,6430,58.0,6,6,3,3,1945,1950,65,2120.0,0,1340,780.0,6,3,2.0,1,0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,False,False,False,1.0,True,False,3,3,12720.0,36,2340.0,2340.0,128000
437,6040,65.0,4,5,3,3,1955,1955,55,1152.0,0,1152,0.0,6,2,2.0,1,0,0,0,1,True,0,1,0,0,0,1,0,0,0,0,0,0,False,0,False,False,False,False,0.0,False,False,0,0,4608.0,20,0.0,0.0,82000
438,14695,80.0,6,8,3,4,1966,2008,44,3129.0,562,1567,1562.0,5,2,3.0,1,0,0,0,1,False,0,1,0,1,0,0,0,1,0,0,0,0,True,2,True,False,True,False,2.0,True,True,3,3,18774.0,48,4686.0,4686.0,256000
439,9000,50.0,7,9,3,4,1920,1988,90,2132.0,0,1482,650.0,7,3,1.5,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,0,False,False,False,False,2.0,True,True,3,3,14924.0,63,1950.0,1950.0,143000
440,8368,67.0,7,5,4,3,2006,2007,4,3378.0,178,1689,1689.0,7,3,2.0,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,2.0,True,False,3,4,23646.0,35,5067.0,6756.0,231713
441,41600,195.0,5,5,3,3,1969,1990,41,2524.0,144,1424,1100.0,7,3,2.5,1,0,0,0,0,False,0,1,0,0,0,0,0,0,0,0,0,0,True,0,False,False,False,False,3.0,True,True,3,4,12620.0,25,3300.0,4400.0,155000
442,6490,59.0,5,7,3,4,1983,1983,27,1632.0,315,816,816.0,4,2,1.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,True,False,1.0,True,True,3,3,8160.0,35,2448.0,2448.0,128500
443,7290,60.0,7,8,3,3,1921,1950,89,2652.0,90,1424,1228.0,7,2,2.0,0,0,1,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,1.0,True,False,3,3,18564.0,56,3684.0,3684.0,168000
444,7472,0.0,7,9,3,3,1972,2004,38,2204.0,64,1479,725.0,7,4,2.5,1,0,0,1,0,False,0,1,0,1,0,0,0,1,0,0,0,0,True,0,False,False,False,False,2.0,True,True,3,3,15428.0,63,2175.0,2175.0,184000
445,7000,70.0,5,5,3,3,1962,1962,48,2050.0,256,1025,1025.0,6,3,2.0,1,0,0,0,1,True,0,1,0,0,0,0,0,1,0,0,0,0,False,0,False,False,False,False,0.0,True,True,3,3,10250.0,25,3075.0,3075.0,124000
446,11717,0.0,6,6,3,3,1970,1970,40,2884.0,371,1442,1442.0,6,2,2.0,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,False,3,3,17304.0,36,4326.0,4326.0,185000
447,11194,106.0,8,5,4,3,2000,2000,10,3342.0,436,1936,1406.0,7,3,2.5,0,1,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,False,3,4,26736.0,40,4218.0,5624.0,230500
448,11250,90.0,7,5,3,3,1998,1998,12,2993.0,296,1939,1054.0,8,3,3.0,0,1,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,3.0,True,True,3,4,20951.0,35,3162.0,4216.0,227000
449,8633,64.0,6,5,4,3,2005,2005,5,2214.0,170,1476,738.0,7,3,3.5,0,1,0,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,13284.0,30,2214.0,2952.0,173500
450,8400,70.0,5,6,3,3,1968,1968,42,1731.0,143,898,833.0,6,3,2.0,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,False,0,False,False,False,False,1.0,True,True,3,4,8655.0,30,2499.0,3332.0,140000
451,10037,87.0,8,5,4,3,2006,2007,4,2920.0,40,1460,1460.0,6,3,2.0,0,1,1,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,3,5,23360.0,40,4380.0,7300.0,247000
452,8014,0.0,6,5,3,3,1978,1978,32,1490.0,0,1034,456.0,5,3,1.5,1,0,0,1,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,8940.0,30,1368.0,1824.0,149900
453,12250,0.0,5,6,3,3,1978,1978,32,2038.0,491,1174,864.0,5,3,2.0,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,10190.0,30,2592.0,3456.0,158000
454,2403,0.0,7,5,4,3,2003,2003,7,1610.0,100,1080,530.0,4,2,2.5,0,1,0,0,0,False,1,0,0,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,11270.0,35,1590.0,2120.0,147110
455,8600,50.0,6,6,3,3,1937,1950,73,2156.0,0,1376,780.0,7,3,2.0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,0,True,1,True,False,False,False,1.0,True,False,3,3,12936.0,36,2340.0,2340.0,119500
456,13680,60.0,5,6,3,3,1940,1950,70,2407.0,192,1567,840.0,6,2,2.5,0,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,2,True,False,True,False,2.0,True,True,3,3,12035.0,30,2520.0,2520.0,205000
457,10800,60.0,5,9,3,4,1895,1999,115,2270.0,224,1534,736.0,6,3,1.5,0,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,1,0,True,0,False,False,False,False,0.0,True,False,3,4,11350.0,45,2208.0,2944.0,148000
458,5389,39.0,8,5,4,3,1995,1996,15,3211.0,541,1616,1595.0,5,2,3.0,0,1,0,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,True,1,True,False,False,False,2.0,True,True,3,4,25688.0,40,4785.0,6380.0,236500
459,10890,60.0,5,5,3,3,1938,1950,72,2609.0,0,1551,1058.0,6,3,3.0,0,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,True,False,1.0,True,False,3,2,13045.0,25,3174.0,2116.0,137000
460,9768,68.0,5,5,3,3,1955,1955,55,1920.0,140,960,960.0,5,2,2.0,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,False,0,False,False,True,False,1.0,True,True,3,3,9600.0,25,2880.0,2880.0,122000
461,8993,73.0,7,5,4,3,2007,2007,3,2604.0,44,1302,1302.0,6,3,2.0,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,False,3,4,18228.0,35,3906.0,5208.0,176485
462,11672,50.0,5,5,3,3,1925,1950,85,1632.0,280,816,816.0,4,2,1.0,0,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,1.0,True,False,3,3,8160.0,25,2448.0,2448.0,109000
463,9763,0.0,7,5,4,3,1998,1998,12,3004.0,0,1502,1502.0,5,1,2.5,0,1,0,0,1,False,0,0,1,0,1,0,0,0,0,0,0,0,False,1,True,False,False,False,1.0,True,True,3,4,21028.0,35,4506.0,6008.0,330000
464,9836,56.0,6,5,3,3,2008,2008,2,1325.0,350,1133,192.0,7,3,2.0,0,1,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,False,0,False,False,False,False,1.0,True,True,3,3,7950.0,30,576.0,576.0,143000
465,10557,89.0,9,5,4,3,1998,1998,12,4486.0,282,3078,1408.0,9,4,3.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,1,0,0,0,False,1,True,False,False,False,3.0,True,True,3,5,40374.0,45,4224.0,7040.0,410000
466,8462,70.0,6,5,4,4,1994,1994,16,2649.0,474,1721,928.0,7,3,3.0,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,4,4,15894.0,30,3712.0,3712.0,201000
467,10818,60.0,4,4,3,3,1910,1950,100,2837.0,216,1760,1077.0,7,4,1.5,0,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,1,0,True,1,True,False,False,False,2.0,True,False,3,2,11348.0,16,3231.0,2154.0,80000
468,7259,61.0,6,8,3,3,1945,2002,65,3348.0,224,2320,1028.0,9,3,3.5,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,True,False,1.0,True,True,3,3,20088.0,48,3084.0,3084.0,259500
470,7500,75.0,5,7,3,3,1959,1994,51,2492.0,218,1246,1246.0,6,3,2.5,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,True,0,False,False,True,False,1.0,True,False,3,3,12460.0,35,3738.0,3738.0,154000
472,6488,62.0,5,5,3,3,1942,1950,68,1949.0,264,1150,799.0,6,3,1.0,0,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,True,2,True,False,False,False,1.0,True,False,3,3,9745.0,25,2397.0,2397.0,128000
473,14230,110.0,8,5,4,3,2007,2007,3,3166.0,112,1600,1566.0,7,3,2.0,0,1,1,0,0,True,0,1,0,1,0,0,0,0,0,1,0,0,False,1,True,False,False,False,3.0,True,False,3,4,25328.0,40,4698.0,6264.0,256300
474,7810,110.0,4,6,3,4,1930,2003,80,2685.0,80,1755,930.0,7,4,2.0,0,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,1.0,True,True,4,3,10740.0,24,3720.0,2790.0,188000
475,14331,85.0,8,5,4,3,2002,2002,8,3600.0,426,1800,1800.0,7,3,3.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,3.0,True,True,3,5,28800.0,40,5400.0,9000.0,312500
476,3182,30.0,7,5,4,3,2004,2005,6,1800.0,344,1200,600.0,4,2,2.5,0,1,0,0,1,True,1,0,0,0,1,0,0,0,0,0,0,0,True,0,False,False,False,False,2.0,True,False,3,4,12600.0,35,1800.0,2400.0,151000
477,1920,24.0,5,5,3,3,1971,1971,39,2130.0,312,1365,765.0,6,2,2.5,1,0,0,0,1,True,0,0,1,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,3,10650.0,25,2295.0,2295.0,122500
478,10110,68.0,6,5,4,3,2003,2003,7,2531.0,275,1696,835.0,7,3,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,15186.0,30,2505.0,3340.0,188000
479,10984,91.0,7,5,4,3,2005,2006,5,2754.0,252,1809,945.0,8,3,2.5,0,1,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,2.0,True,False,3,4,19278.0,35,2835.0,3780.0,209700
480,14082,85.0,8,5,4,3,2006,2006,4,4454.0,550,2234,2220.0,7,1,2.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,1,False,1,True,False,False,False,2.0,True,True,4,5,35632.0,40,8880.0,11100.0,441929
481,8480,50.0,6,5,4,3,1993,1994,17,2566.0,336,1680,886.0,7,3,3.0,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,2.0,True,True,3,4,15396.0,30,2658.0,3544.0,163000
482,12205,0.0,6,8,3,3,1966,2007,44,2919.0,469,2087,832.0,9,5,2.5,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,2.0,False,False,2,3,17514.0,48,1664.0,2496.0,187500
483,15750,90.0,8,5,4,3,1999,2000,11,2975.0,203,1513,1462.0,5,2,3.0,0,1,0,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,3,4,23800.0,40,4386.0,5848.0,220000
484,8050,70.0,5,6,3,3,1967,1993,43,2056.0,216,1107,949.0,5,3,2.0,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,True,0,False,False,False,False,1.0,True,True,3,3,10280.0,30,2847.0,2847.0,127000
485,7200,60.0,5,7,3,3,1955,2007,55,827.0,0,827,0.0,5,2,1.0,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,True,1,True,False,False,False,1.0,False,False,0,0,4135.0,35,0.0,0.0,107500
486,6300,35.0,6,6,3,3,1914,2001,96,2226.0,716,1484,742.0,9,3,2.0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,1,True,False,False,False,0.0,True,False,3,3,13356.0,36,2226.0,2226.0,128000
487,5232,30.0,5,5,3,3,1925,2004,85,1444.0,0,764,680.0,4,2,1.0,0,0,0,0,1,False,0,0,1,1,0,0,0,0,0,0,1,0,True,0,False,False,False,False,2.0,True,False,3,2,7220.0,25,2040.0,1360.0,73000
488,11846,72.0,9,5,4,3,2003,2004,7,3584.0,304,1792,1792.0,6,2,3.0,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,1,0,0,True,1,True,False,False,False,3.0,True,True,3,5,32256.0,45,5376.0,8960.0,374000
489,16900,130.0,8,5,4,3,2001,2002,9,4128.0,120,2649,1479.0,10,4,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,1,0,0,True,1,True,False,False,False,3.0,True,True,3,5,33024.0,40,4437.0,7395.0,421250
490,9636,0.0,6,5,3,3,1992,1993,18,2401.0,422,1593,808.0,7,3,2.5,0,1,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,True,False,2.0,True,False,3,4,14406.0,30,2424.0,3232.0,178000
491,10012,90.0,4,5,3,3,1972,1972,38,2319.0,180,1181,1138.0,6,3,3.0,1,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,False,0,False,False,True,False,2.0,True,False,3,4,9276.0,20,3414.0,4552.0,137500
492,14303,91.0,8,5,4,3,1994,1994,16,3973.0,334,1987,1986.0,7,2,3.0,0,1,1,0,0,False,0,1,0,1,0,0,0,0,1,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,31784.0,40,5958.0,7944.0,301500
493,5707,43.0,6,6,3,3,1935,1950,75,1825.0,521,1242,583.0,6,3,1.5,0,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,1.0,True,False,3,3,10950.0,36,1749.0,1749.0,105000
494,9360,78.0,6,7,3,3,1968,2004,42,1952.0,94,976,976.0,4,2,2.0,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,True,1,True,False,False,False,2.0,True,True,3,3,11712.0,42,2928.0,2928.0,157500
